company_name,company_code,question,answer,ask_date
金龙鱼,[300999],"这段话中没有出现指代金龙鱼的命名实体，无需替换。同时，这段话也不存在打招呼、寒暄的语句，已经符合要求。

简化后为：公司有可供燃油车使用的产品吗？",公司生产的大部分产品是用于居民消费的食用植物油，目前没有可供燃油车使用的产品。,2022-3-9
金龙鱼,[300999],公司没有无法根据原材料上涨来调控金龙鱼产品价格，国家有无相关的措施帮助企业稳住原材料的价格呢，这样一直跌下去对金龙鱼来说如何是好。,公司部分产品依据行情变化定价销售；另一部分面向居民家庭消费的产品，其价格调整会基于原料、行情、市场竞争力、消费力等多方因素综合判断。公司在决定是否调价及调整幅度时相对谨慎。我们持续致力于维护全体股东利益，扎实开展各项经营工作，并努力推动产品结构优化。通过充分利用综合企业群、营销网络渠道、品牌和研发等优势，力求降低原料价格波动对公司利润的影响。,2022-3-9
金龙鱼,[300999],鉴于目前猪价整体处于低迷期，又因国际棕榈油价格高企，金龙鱼是否有可能扩大销售大8牌猪油市场规模？,公司生产的大8牌纯香猪油是优质的食用猪油产品，适用于中式糕点、中式佳肴的煎炒煮炸等。我们相信，公司的优质产品将持续受到越来越多消费者的欢迎。,2022-3-7
金龙鱼,[300999],政府工作报告提出，加强粮食等重要农产品稳产保供。稳定粮食播种面积，针对小麦晚播强化夏粮田间管理，促进大豆和食用油增产。这对于金龙鱼在全国各地的投资是否有促进作用？,公司坚定看好中国经济的长期发展、中国市场的消费力和消费需求，将持续加大在中国的投资力度。,2022-3-7
金龙鱼,[300999],请问贵司的金龙鱼食用油的用途在哪里，目前石油价格上涨，金龙鱼是否考虑将金龙鱼食用油用在生产建设呢？,公司主要生产用于居民消费的食用植物油。,2022-3-7
金龙鱼,[300999],2022年中央一号文件发布，金龙鱼以河北蔚县的蔚县小米精准脱贫项目为突破口，在黑龙江、山东兖州、陕西兴平等地建设粮油加工基地，为重农强农、乡村振兴贡献力量。未来金龙鱼会在祖国西部乡镇建设更多粮油基地吗？,公司会根据业务发展规划和市场需求等因素考虑相关事宜。,2022-3-7
金龙鱼,[300999],尊敬的董秘，您好！想咨询一下，金龙鱼或者其母公司是否在俄罗斯设有工厂？,公司没有在俄罗斯设立工厂，但公司控股股东丰益国际在俄罗斯设有工厂。,2022-3-5
金龙鱼,[300999],"这段话中没有出现指代金龙鱼的命名实体，无需替换。同时，这段话也没有打招呼、寒暄的语句，已经是去掉问候部分的结果：

纽麦福牛奶来自新西兰，随着人民币的强势纽元汇率低廉，是否可以加大纽麦福牛奶的进口量来让更多消费者享受到新西兰牛奶？非常感谢。",公司会根据市场需求等情况决定产品进口事宜。,2022-3-5
金龙鱼,[300999],公司（金龙鱼）的中央厨房主要生产什么产品？类似于盒饭便当么？味道如何呢？是工厂所在地配售，还是全国性的？是否符合天南地北的口味？在食品安全、卫生及质量上如何进行把控？（金龙鱼）没有自己的农业生产基地，成本如何控制？当前受国际因素影响农产品价格上升，（金龙鱼）如何应对？,公司中央厨房产品范围包括营养餐、便当以及其他特定的成品及半成品餐食类预制菜产品，产品品类根据业务发展规划、市场需求等因素确定。食品安全和质量控制是公司经营的核心重点，已构建完善的食品安全保障制度与严格的质量控制体系。公司将充分利用全国性的综合性企业群、成熟的营销网络渠道、良好的品牌形象以及研发优势，持续加强产品推广，并做好原材料采购管理以及加工、物流、销售成本控制，以期有效降低原材料价格波动对业绩的影响。,2022-3-5
金龙鱼,[300999],金龙鱼目前有无俄罗斯或乌克兰原料以及产品贸易呢？,公司原材料中有较少部分从俄罗斯或乌克兰进口，预计目前局势不会对公司造成很大影响。,2022-3-5
金龙鱼,[300999],金龙鱼的高端油品KINGS亚麻籽油，其亚麻籽油主要进口来源为俄罗斯与哈萨克斯坦，当前局势是否会对金龙鱼产生一定影响？,预计目前局势不会对公司亚麻油业务造成很大影响。,2022-3-5
金龙鱼,[300999],金龙鱼自建生态种植基地，助力五常大米品牌价值建立，并办理了中国地理标志以及五常大米产地证明商标，具有五常大米商标的合法使用权。未来金龙鱼是否会在更多省市稻米种植区建立生态种植基地？,公司目前没有自建种植基地，而是与不同的合作伙伴合作，从优质的大米原料基地收取水稻进行加工。未来将根据市场需求和业务发展等情况决定相关合作事宜。,2022-3-5
金龙鱼,[300999],金龙鱼会进口俄罗斯小麦么？非常感谢。,公司目前没有从俄罗斯进口小麦。,2022-3-2
金龙鱼,[300999],金龙鱼目前在国内酵母产能如何？未来是否会扩大酵母在全国网点的产能？,目前公司酵母产能较小，会根据市场需求等情况考虑产能扩建事宜。,2022-3-2
金龙鱼,[300999],请问金龙鱼已经在国内多少城市布局了中央厨房业务？大概的资本支出是多少？未来营收规模预计是什么水平？,公司中央厨房项目当前在杭州、重庆、廊坊、陕西咸阳等地布局。关于其他方面的情况，目前公司无需要公开披露的信息。,2022-3-2
金龙鱼,[300999],截止至2022.2.28日，金龙鱼公司股东人数是多少？,"截至2022年2月28日，公司股东共计199,639户。",2022-3-2
金龙鱼,[300999],国际粮食以及大豆价格因局势原因每日以7%以上的涨幅增加，金龙鱼销售端价格未见显著调整。预计2022年一季度金龙鱼可能出现历史以来最差业绩，甚至不排除亏损的可能。针对此情况，金龙鱼是否已有预案？,关于公司今年一季度的经营情况，请关注后续发布的业绩报告。,2022-3-2
金龙鱼,[300999],请问，金龙鱼公司在乌克兰有没有生意？金龙鱼公司的业务是否会受乌克兰事件影响？,公司在乌克兰没有工厂。乌克兰事件预计对公司影响不大。,2022-2-28
金龙鱼,[300999],请问金龙鱼主营产品，从2019年到2021年的市场占有率数据是多少？,根据第三方权威机构的数据，公司的包装油、包装面粉、包装大米在现代渠道市场占有率第一。,2022-2-28
金龙鱼,[300999],随着国家对于乡村振兴的推进，金龙鱼未来会做一些乡村定制化供应？国内一些其它厂商都在与农村供销合作社合作，推出定制化产品以增加农村渠道覆盖。,公司会根据市场需求情况、业务发展计划等因素，决定相关事宜。,2022-2-28
金龙鱼,[300999],"金龙鱼您好，有几个问题希望得到解答：

1. 此前的业绩快报中提及“上调售价未完全覆盖原材料成本上涨”，后续针对产品价格是否存在调整计划？将如何改变现状？

2. 目前公司正大力推动央厨项目发展，未来预计会推出何种新产品？

3. 鉴于目前金龙鱼没有大豆和油料种植基地，如何应对原材料价格波动对利润的影响？对于未来进口原料的不确定性有何应对策略？

4. 公司一直保持高额存款与借款，这样的决策基于何种考虑？未来是否会对此进行调整？","1. 公司部分产品根据行情变化定价销售，另一部分满足居民家庭消费的产品，其价格调整会综合考虑原料、行情、市场竞争力、消费力等因素，决策相对谨慎。

2. 公司中央厨房产品范围包括营养餐、便当及各类特定成品和半成品预制菜产品等。

3. 公司将充分利用全国综合性企业群、完善的营销网络、良好的品牌形象以及研发优势，加大对产品的推广力度，并做好原材料采购管理及加工、物流、销售成本控制，以减少原材料波动对业绩的影响。

4. 鉴于公司原材料采购金额较大，公司将利用国内外市场低利率的贸易融资。为提高资金使用效率，在保证流动性和收益的前提下，公司合理运用部分资金购买结构性存款或作为融资保证金，旨在获取较高存款利息或降低成本，这些措施符合公司及股东的利益。",2022-2-28
金龙鱼,[300999],"尊敬的董秘，您好。贵公司董事会管理层是否尝试过金龙鱼生产的丸庄酱油？作为一个小股东，过年期间我特意在超市寻找并购买了金龙鱼的新产品酱油，规格似乎是500毫升的生抽型。然而，其口感奇咸无比，无法品尝出原本的味道，不禁让人疑惑：金龙鱼是在售卖食盐还是酱油？我严重怀疑金龙鱼新产品上市前的测试与质检流程存在重大问题，这样的产品是如何通过生产环节的？

精简后：

贵公司管理层是否试过金龙鱼生产的丸庄酱油？作为小股东，我在过年时特意购买了金龙鱼的一款500毫升生抽型新产品酱油，但其味道奇咸，无法尝出原味。这令人质疑金龙鱼新产品上市前的测试与质检控制度存在严重问题，这样的产品是如何上产的？",公司“丸庄”酱油采用高盐稀态酿造工艺，传承了台湾丸庄百年的传统缸酿技术，具有独特的黑豆酱香和醇厚口感。公司推出了多种系列酱油产品，包括即将上市的减盐酱油，待上架后，欢迎选购。公司高度重视产品质量，诚挚欢迎消费者提出建议。请将购买的产品信息反馈至公司消费者服务热线：400-616-5757，以便我们查询并借此机会进行提升与改善。,2022-2-25
金龙鱼,[300999],金龙鱼每日粮油及金龙鱼采购数据计算需求也非常庞大，未来金龙鱼会在西部建立自有算力中心么？,关于这方面的情况，公司目前没有需要公开披露的信息。,2022-2-25
金龙鱼,[300999],金龙鱼央厨在各地建设后，相应的配套软件系统，例如食材供应、仓储物流、数字化采购、食安保障与味觉研发等五大服务能力的一站式全托类供应链解决方案是否已经开始研发或已研发完成？,公司正在积极构建央厨系统平台，借助信息化推动业务发展。,2022-2-25
金龙鱼,[300999],截止至2022.2.20日，金龙鱼公司股东人数是多少？,"截至2022年2月18日，公司股东共计202,975户。",2022-2-25
金龙鱼,[300999],金龙鱼您好，贵公司是生产食用油豆油的，同时也有副产品豆粕，请问，目前豆油期货和豆粕期货都是大牛市，那么贵公司的产品是如何销售的？,公司会根据原材料供应、市场需求等情况综合制定生产和销售计划。,2022-2-25
金龙鱼,[300999],金龙鱼近期粮油库存是否有一定储备？一般金龙鱼的库存比例为多少？,公司会根据原材料供应、市场需求等情况综合考虑公司的库存量。,2022-2-25
金龙鱼,[300999],面对原料大幅度涨价，但金龙鱼产品涨价幅度不可以完全覆盖，请问贵公司是否考虑众多股东的利益而不顾？请问贵公司在原料涨价的情况下，金龙鱼产品的下一步价格规划如何？,公司有部分产品根据行情变化定价销售；另一部分面向居民家庭消费的产品，其价格调整会综合考虑原料、行情、市场竞争力、消费力等因素，并谨慎决定是否调价及调价幅度。公司持续维护全体股东利益，致力于做好各项经营工作，努力推动产品结构优化，充分利用综合企业群、营销网络渠道、品牌和研发等优势，以降低原料价格波动对公司利润的影响。,2022-2-25
金龙鱼,[300999],请问金龙鱼股票截至2022年2月20日的股东户数是多少？,"截至2022年2月18日，公司股东共计202,975户。",2022-2-25
金龙鱼,[300999],金龙鱼油米面产品是否有供应香港，澳门？非常感谢。,公司有部分产品销售到香港、澳门。,2022-2-25
金龙鱼,[300999],公司是否为2022年杭州亚运会的赞助商？公司上市已久，但业绩持续令广大持有金龙鱼股票的股民感到失望。金龙鱼的产品遍布全国人民的饭桌上，公司亦未率先在同行业内涨价，每逢国家遭遇灾难总是第一时间伸出援手。金龙鱼多次赞助国家重要运动会，其创始人也是爱国华侨。我们信任金龙鱼并非因其能给股民带来多少金钱收益，而是因为公司确实是一家有良心的企业，这一点值得肯定。期待金龙鱼能够持续良好发展，并回馈那些相信公司的股民。,公司会根据业务发展规划等因素决定有关赞助事宜。同时将努力做好各项经营工作。,2022-2-25
金龙鱼,[300999],"公司实现营业收入2,262.3亿元，利润总额61.8亿元，归属于金龙鱼的净利润为41.3亿元，扣除非经常性损益后的归属于金龙鱼的净利润为50.0亿元。8.7亿差额是期货获利么？",扣非净利润与归母净利润的差异源于非经常性损益。公司计划在2022年3月24日公布2021年年报，其中将详细说明这方面的具体情况，请关注。,2022-2-25
金龙鱼,[300999],请问在主营业务提升的前提下是什么原因造成的金龙鱼利润大幅下滑？,"公司利润总额同比下降30.9%，主要原因如下：

（1）厨房食品方面，报告期内原材料成本大幅上涨，导致生产经营成本高于去年同期。尽管公司上调了部分产品的售价，但未能完全抵消原材料成本的上升，从而使得利润同比减少。此外，市场竞争加剧以及消费疲软的影响，公司的中高端零售产品销量显著下滑；与此同时，随着国内疫情得到有效控制及餐饮市场复苏，餐饮渠道业务逐渐恢复，因此，公司厨房食品产品结构中毛利率较低的餐饮渠道产品销量占比有所提升。这些因素共同作用下，虽然公司厨房食品销量和收入有所增长，但利润出现下降。

（2）饲料原料及油脂科技方面，报告期内受市场行情上扬影响，收入和利润均有所增长，尤其是油脂科技业务利润增幅较大。然而，大豆采购量和压榨量较去年同期有所下降，导致压榨利润减少。",2022-2-25
金龙鱼,[300999],公司是否有自己的大豆和油料种植基地？,公司没有大豆和油料种植基地。,2022-2-25
金龙鱼,[300999],金龙鱼调味品与洗涤用品招商对接部门的联系方式是多少？对于一些需要创业的小股东，金龙鱼也是不错的选择。,关于经销商招商方面的情况，请联系chengminfei@cn.wilmar-intl.com。,2022-2-23
金龙鱼,[300999],冬奥会结束，金龙鱼作为“双奥”官方粮油产品赞助商会邀请冬奥会冠军（比如谷爱凌、齐广璞等）参加金龙鱼慈善公益活动么？,关于这方面的情况，公司目前没有需要公开披露的信息。,2022-2-21
金龙鱼,[300999],金龙鱼在春节后的股东大会上回复投资者，金龙鱼将在广东省阳江市建设南派酱油生产基地。阳江也是中炬高新厨邦酱油的主要生产基地，其采用日晒法酿造，未来金龙鱼自有品牌金厨是否会采用此工艺酿造？,关于这方面的情况，公司目前没有需要公开披露的信息。,2022-2-21
金龙鱼,[300999],举世瞩目的亚运会即将在浙江进入倒计时，金龙鱼目前在浙江拥有2家大型食品工业园（金龙鱼温州园区与金龙鱼杭州园区），对于即将到来的亚运会，金龙鱼有何相关准备？,公司会根据业务发展规划等因素决定相关事宜。,2022-2-21
金龙鱼,[300999],金龙鱼以后的央厨产品会进入百姓家庭，该公司正在大力发展央厨项目，杭州是否也有央厨项目的投入。,公司目前在杭州的央厨项目正处于试投产阶段，预计短期内将有产品产出。,2022-2-21
金龙鱼,[300999],"这段话没有提及“金龙鱼”的指代实体，无需替换。去掉打招呼、寒暄语句后的句子为：

公司屡屡出现折价大宗交易，莫不是公司经营情况不乐观，致使投资者不看好吗？",关于经营情况，请关注公司后续发布的业绩报告。,2022-2-21
金龙鱼,[300999],当前，国内消费者中，南方地区倾向于选择菜籽油，北方地区则偏好花生油，餐饮行业大部分使用豆油，而对于玉米油的口味，南北消费者普遍都能接受。金龙鱼公司的玉米油产品在此领域尚未占据龙头地位，且价格较低，是否存在以低价策略抢占市场份额的情况？若能收购长寿花或西王玉米油品牌，金龙鱼在该领域的市场话语权或将显著增强。公司是否考虑通过控股这两家企业来提高玉米油市场份额？目前，西王食品的股价处于低位，在二级市场只需花费约20亿即可实现完全控股，一旦完成控股，将无需依赖价格战来争夺市场。,公司于1999年推出了小包装玉米油产品，并持续推出众多健康、营养的新产品。据我们了解，目前公司在现代渠道的小包装玉米油市场中处于领先地位。另外，公司并无收购长寿花食品或西王食品的计划。,2022-2-18
金龙鱼,[300999],近期东欧一些小国紧急囤粮。部分欧洲国家粮价出现猛烈上涨，金龙鱼是否会加大进口以保障国内零售端平稳过渡。,公司会根据市场情况、生产计划等因素，做好原材料的采购工作。,2022-2-17
金龙鱼,[300999],金龙鱼未来会采用订单农业，加大与国产大豆大型种植户的合作吗？,公司会根据市场情况、生产计划等因素，选择合适的采购方式。,2022-2-17
金龙鱼,[300999],金龙鱼历经十年攻关，创新零/低反式脂肪酸专用油脂开发技术，凭借《食品工业专用油脂健康升级关键技术创新及产业化》项目荣获“中国食品工业协会科学技术奖”特等奖。目前金龙鱼已知与飞鹤奶粉合作开发婴幼儿奶粉，未来是否会与伊利股份、蒙牛股份和君乐宝合作？旨在强壮祖国新一代！,公司会根据市场需求情况、业务发展计划等因素，决定合作事宜。,2022-2-17
金龙鱼,[300999],"问题一：公司内部对于大企业病是如何认知和应对的？

问题二：除了产业集群及通过技术创新“吃干抹净”等措施外，金龙鱼在内部挖潜方面有没有一些卓有成效的办法来进一步提升盈利能力？

问题三：作为一个在年货节期间因金龙鱼发货缺件而糟心的消费者，至今未能听到金龙鱼（即便是客服人员）真诚承认错误并解决问题。请问金龙鱼是如何倡导并践行“诚信廉洁”这一核心理念的？","（一）公司建立了全面、高效的经营管理体系，采取矩阵式管理模式，包含渠道平台、生意平台和职能平台，各平台间相互协同，生意平台专业化运作，职能平台提供公共支持。渠道平台涵盖了零售、餐饮、食品工业、烘焙及电商等渠道。工厂同样采用矩阵式管理，生意平台事业部总监对原料采购、生产、品控、销售等业务进行全面管理，下属工厂执行集团层面要求，确保管理的有效性和效率。

（二）公司高度重视内部降本增效与费用管控，为此专门设立了供应链管理部，持续优化供应链网络并控制各环节成本。同时推行精益管理，严格把控费用，并实施内部挖潜。公司具备多产品、多渠道优势，产品可共享销售渠道，集约效益显著。通过渠道间的协同配合与资源共享，公司能快速推广新产品至市场。

（三）公司相关部门已与您沟通并解决了您的问题，对于给您带来的不佳消费体验深表歉意。后续我们将加强相关业务及团队的管理，以提升消费者的消费体验。",2022-2-17
金龙鱼,[300999],金龙鱼目前在中证ESG评价是哪个级别？,目前中证暂未公开企业ESG评级结果。,2022-2-16
金龙鱼,[300999],请问金龙鱼有在山东建设生产基地的打算？中央厨房项目,公司新设立了丰厨（青岛）食品有限公司，业务范围涵盖中央厨房产品。,2022-2-14
金龙鱼,[300999],您好，尊敬的董秘，请问金龙鱼最新的股东人数是多少？谢谢。,"截至2022年2月10日，公司股东共计204,026户。",2022-2-14
金龙鱼,[300999],金龙鱼作为上游供货商，对于多家连锁拉面（面食）连锁企业的了解应该比腾讯控股更全面，为什么不投资几家呢？金龙鱼在国内发展近40年，似乎从不涉足房地产业、餐饮连锁企业投资以及非主营业务相关的产业投资，例如像西王食品那样的跨界投资行为。未来金龙鱼是否会参与新兴餐饮投资，如预制菜企业、连锁餐饮等？,公司投资项目主要围绕现有业务上下游及有互补性的领域展开，目前正着手进行中央厨房业务，利用已有的生产基地构建综合性食品生产园区。在该园区内，公司将自行加工中央厨房产品，并引入其他产业链上下游相关企业，实现产品仓储、实验研发、物流运输、销售渠道等资源共享与协同发展，旨在进一步降低生产、物流和营销成本。公司央厨项目的目标不仅是打造食品生产工厂，更是希望建立一个餐饮供应链平台，以推动餐饮行业的变革。,2022-2-14
金龙鱼,[300999],疫情反复，金龙鱼旗下洁劲100洗涤产品金龙鱼连花清瘟清肤植物抑菌香皂在京东等电商平台出现售罄，何时能够补货？,反馈已收到，公司会根据市场需求、产品生产和销售情况，努力满足市场供应。,2022-2-14
金龙鱼,[300999],"抱歉，您提供的这段话中并没有出现指代金龙鱼的命名实体。若原句中有提及金龙鱼的相关信息，请您提供完整的文本，我会按照您的要求进行处理。

不过，对于这段话去掉打招呼、寒暄语句后的结果是：

2021年财报什么时候披露？",公司预计于2022年3月24日发布2021年年报。,2022-2-14
金龙鱼,[300999],请问金龙鱼有在山东布局新建生产基地的打算吗？,公司目前在山东胶州有在建的项目，未来会根据业务发展规划、市场需求等综合因素决定新工厂的建设事宜。,2022-2-10
金龙鱼,[300999],中粮与中储粮进行整合，两大央企联手打造“油脂国家队”。金龙鱼一直拥有鲁花集团股权并与之保持深层次合作关系，有无可能金龙鱼与鲁花集团联手打造联盟。国外粮食期货的大涨使得中小型粮油企业举步维艰，头部企业互保是一条出路。,关于这方面的情况，公司目前没有需要公开披露的信息。,2022-2-10
金龙鱼,[300999],近期国际粮食价格不断上扬，金龙鱼作为国内最大的粮油企业，是否会影响到相关产品的毛利润？金龙鱼的大米和食用油是否会相应提价？如何在终端零售价格和毛利润之间做到平衡？,公司有部分产品根据行情变化定价销售；另一部分面向居民家庭消费的产品，决定是否调整价格及调整幅度时，会综合考虑原料、行情、市场竞争力、消费力等因素，决策相对谨慎。公司将持续致力于优化产品结构，充分利用综合企业群、营销网络渠道、品牌和研发等优势，以减小原料价格波动对利润的影响。,2022-2-10
金龙鱼,[300999],2021年度预报不会太好，建议金龙鱼不用分红或把要分红的钱去降低点债务。如果一定要分红，建议控股大股东将分红的钱用来增持公司股票。对于从高点到现在基本腰斩还多的情况，尽管公司经营无法干预股价波动，但对于投资者信心与金龙鱼品牌营销确实存在一定影响作用。,公司会综合考虑长远利益、全体股东的整体利益及公司的可持续发展等因素，并依据公司章程与有关规定来决定分红金额。,2022-2-10
金龙鱼,[300999],金龙鱼旗下饲料业务占比达金龙鱼整个业务比重35.33%，近一年由于生猪价格萎靡，造成大批猪企亏损，但这种局面只是短期的，金龙鱼有无趁此机会与头部猪企达成饲料供给战略合作伙伴关系，来稳住未来需求盘？,公司会继续利用全国生产基地布局、营销网络、研发能力等优势，拓展更多优质饲料产品，如发酵豆粕、发酵米糠粕等，并不断优化客户服务，以进一步满足各类养殖企业的需求。,2022-2-10
金龙鱼,[300999],金龙鱼米面产品随着该公司的目前投资产能全部投产，在面产能方面能否追上当前龙头金沙河？大米的产能能否追上北大荒？感谢。,公司2021年半年报披露，小麦加工工段的设计产能为550.6万吨，水稻加工工段的设计产能为250.8万吨。,2022-2-9
金龙鱼,[300999],植物油奶制品价格飙升，全球食品价格逼近历史高点。金龙鱼旗下金龙鱼酥皮油、金龙鱼起酥油等库存如何？金龙鱼是否会加大从控股股东新西兰工厂进口？,关于这方面的情况，公司目前没有需要公开披露的信息。,2022-2-8
金龙鱼,[300999],今年春节预制菜出圈，在央视与各大媒体平台热度直升。预制菜是消费升级的体现，也是未来社区家庭用餐方式的一种进化。金龙鱼未来是否会通过丰厨（食品工业园）开发生鲜级预制菜（保鲜期在15天内）？,公司中央厨房计划包含鲜食类产品。,2022-2-8
金龙鱼,[300999],请问金龙鱼是否在期货市场（豆油，豆粕，油脂期货等）做套期保值业务？,为了减少原材料价格波动带来的风险，公司会通过使用期货等衍生工具开展商品套期保值业务。,2022-2-8
金龙鱼,[300999],春节假期外围粮食期货大幅上涨，这种极端行情对金龙鱼来说是非常艰难的。首先，感谢金龙鱼在零售端不优先涨价的准则，但对于净利润常年在2~3%徘徊的金龙鱼上市公司而言，这可能意味着即将到来的亏损。金龙鱼对此是否有一定准备？,公司有部分产品根据行情变化定价销售；另一部分满足居民家庭消费的产品，定价会综合考虑原料、行情、市场竞争力、消费力等因素，并谨慎决定是否调整价格及幅度。公司将持续进行产品结构调整和升级，增加高附加值、高毛利率的产品，利用综合企业群、营销网络渠道、品牌和研发优势，以减少原料价格波动对公司利润的影响。,2022-2-8
金龙鱼,[300999],公司何时对2021年全年业绩盈利做业绩预告？谢谢。,公司将按照证监会及深交所规定的条件及要求来决定是否进行业绩预告。,2022-1-29
金龙鱼,[300999],金龙鱼在北京冬奥会的后勤保障供给（食品）上，目前运作如何？,关于这方面的情况，公司目前没有需要公开披露的信息。,2022-1-26
金龙鱼,[300999],金龙鱼控股股东在乌克兰的葵花籽油工厂目前运作如何？是否可以保障金龙鱼国内供应？,关于这方面的情况，公司目前没有需要公开披露的信息。,2022-1-26
金龙鱼,[300999],金龙鱼控股股东有无可能在东盟国家（RCEP地区）布局新的点，来防止因局势动荡导致的粮食进口缺口？,关于这方面的情况，公司目前没有需要公开披露的信息。,2022-1-26
金龙鱼,[300999],金龙鱼与中国十大快餐品牌之一大米先生是否为战略合作伙伴？未来大米先生是否会与金龙鱼的中央厨房项目进行合作，在更多城市进行拓展？,公司与大米先生存在业务往来。合作事宜将根据公司业务发展规划、市场需求等综合因素决定。,2022-1-26
金龙鱼,[300999],金龙鱼是否有进口越南、菲律宾等东南亚大米，以让更多国人享受到更多优质RCEP农产品？,我们有从泰国进口大米产品。,2022-1-26
金龙鱼,[300999],之前因购买金龙鱼产品品质问题向公司反馈情况，公司提供了消费者服务热线。在金龙鱼天猫官方旗舰店购买且分送两地的两件“金龙鱼挂面米粉组合料包面”均出现缺件情况，与客服沟通较为费劲，遂拨打该热线电话。工作人员表示此电话只负责产品质量问题，其他售后问题没有流程和渠道传递沟通信息，无法解决问题。对此深感感慨。真诚建议金龙鱼将线上营销工作交给更专业团队处理，自身则专注于生产和品牌建设。,经了解，年货节期间确实存在极少数错发漏发问题，后续将加强发货业务管理以避免类似情况发生。同时，会提升旗舰店客服团队的专业度，并强化旗舰店客服团队与公司客服团队的工作协同。,2022-1-26
金龙鱼,[300999],公司作为粮油龙头企业，二级市场股价持续阴跌，这对公司的名声极为不利，请及时出台维护股东权益的措施。此外，2021年度分红是否可以额外派发金龙鱼产品给股东，借此机会大范围宣传金龙鱼产品。,公司股票二级市场的表现由市场决定，受多方面因素影响。公司管理层将持续维护全体股东利益，扎实做好各项经营工作，力求以优秀的业绩回馈广大投资者。,2022-1-24
金龙鱼,[300999],2022年1月19日，金龙鱼在上海成立了职业技能培训公司，未来是否会发展成为职业技术学院？当前国家正鼓励社会力量办学（技术学院），以促进多元化就业。,公司设立技能培训公司，作为对客户的增值服务，主要提供烘焙面点制作类培训服务给客户、消费者及央厨合作伙伴。,2022-1-24
金龙鱼,[300999],请问金龙鱼，杭州中央厨房项目原定于2020年底投产。目前的进展情况如何。请金龙鱼说明原因。,杭州央厨项目目前已处于试产阶段。,2022-1-24
金龙鱼,[300999],金龙鱼是否会拓展益1°烘焙计划，让更多灵活就业人员通过益1°烘焙计划开启创业人生？,关于这方面的情况，公司目前没有需要公开披露的信息。,2022-1-19
金龙鱼,[300999],金龙鱼旗下远洋运输船队是否受到汤加火山爆发的影响？大豆到港是否会因此延期或产生损耗？,公司旗下没有远洋运输船队。,2022-1-19
金龙鱼,[300999],发改委近期部署举措打造线上节庆消费提质升级版，引导电商企业开启春节“不打烊”模式，线上举办年货采办、赶大集等促销活动。金龙鱼在新春佳节之际，会推出哪些线上活动？,公司在天猫、京东、拼多多等线上平台开展不打烊活动，致力于让消费者健康过好年，放心吃好油。,2022-1-19
金龙鱼,[300999],福建元力活性炭股份与金龙鱼新设合营企业主要是哪方面业务？强化活性炭么？,公司拟与元力股份利用双方优势开展合作，目前处于计划阶段，暂无需要公开披露的信息。,2022-1-19
金龙鱼,[300999],今年冬奥会中，金龙鱼不仅是赞助商，还提供了哪些冬奥会无人厨房的粮油用品？另外，在预制菜方面，金龙鱼是否已有产出合作计划？,关于冬奥会方面的情况，公司目前没有需要公开披露的信息。公司中央厨房项目会根据业务发展规划、市场需求等综合因素决定合作事宜。,2022-1-17
金龙鱼,[300999],2021年国际油价飙升，进口原材料也大幅上涨，金龙鱼能否加大开放海外市场的力度来缓解原材料上涨造成的压力。疫情严重，原材料肯定还会持续上涨。,公司基于自身发展规划，主要专注于市场空间广阔的中国境内市场。,2022-1-17
金龙鱼,[300999],请问公司金龙鱼发布2021业绩预告时间是哪一天？,公司将按照证监会及深交所规定的条件及要求来决定是否进行业绩预告。,2022-1-17
金龙鱼,[300999],请问，金龙鱼公司的中央厨房单独的生产基地，设计产能与产值是多少？,关于这方面的情况，公司目前没有需要公开披露的信息。,2022-1-17
金龙鱼,[300999],金龙鱼能否推出蛋挞皮等预制烘焙产品，方便家庭主妇DIY预制烘焙？,公司已推出预拌粉系列产品，涵盖中式桃酥预拌粉、华夫松饼预拌粉、青稞全麦面包预拌粉等。未来将持续拓展产业布局深度和广度，致力于研发安全、营养、健康、美味的优质食品，并积极扩展产品品类。,2022-1-17
金龙鱼,[300999],金龙鱼中央厨房未来会与美团、拼多多、淘菜菜、叮咚买菜等合作，开展预制菜周边地区的餐食配送服务么？虽然从官方信息看，目前金龙鱼与顺丰控股成立了专门的配送服务公司。,公司中央厨房项目会根据业务发展规划、市场需求等综合因素决定合作事宜。,2022-1-17
金龙鱼,[300999],外界对于金龙鱼建立中央厨房，认为金龙鱼组建食品工业园仅仅是扮演了一个组局者的角色，该公司本身并不会直接参与预制菜、学生餐等实际生产活动。针对这一点，金龙鱼是否有进一步的考量？,在中央厨房食品生产园区内，公司会加工销售中央厨房产品，并引进其他产业链上下游的相关企业进行生产加工。,2022-1-17
金龙鱼,[300999],近期全球市场上棕榈油和大豆油都在涨价，请问金龙鱼产品有无涨价预期？,公司部分产品依据行情变化定价销售；另一部分主要满足居民家庭消费的产品，我们根据原料、行情、市场竞争力、消费力等多方因素综合判断是否调整价格及调整幅度，决策相对谨慎。,2022-1-14
